seed,method,batch_size,risk_budget_per_item,cost_budget_per_item,selected_candidate_ids,full_batch,full_batch_status,selection_event_count,stop_event_count,selected_count,hits,hit_fraction,total_proxy_cost,proxy_cost_normalized_yield,risk_used,mean_predicted_success
1,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00037_BUSQEM"",""mofsimplify_solvent_test_00054_COTVUE"",""mofsimplify_solvent_test_00247_OCOKUP"",""mofsimplify_solvent_test_00405_XICYAL""]",False,stopped_before_requested_batch,4,1,4,1,0.25,6.0664579999999999,0.16484099999999999,3.0824729999999998,0.440608
2,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00316_RIWMUH"",""mofsimplify_solvent_val_00269_TEYLIU"",""mofsimplify_solvent_val_00118_IPIHIA"",""mofsimplify_solvent_val_00294_VAYWEZ""]",False,stopped_before_requested_batch,4,1,4,3,0.75,6.181864,0.48529099999999997,2.9992420000000002,0.49591800000000003
3,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00288_QERWAL"",""mofsimplify_solvent_val_00099_GUKFEY"",""mofsimplify_solvent_val_00191_NUNCEG"",""mofsimplify_solvent_val_00258_SENVIR""]",False,stopped_before_requested_batch,4,1,4,0,0,7.7558340000000001,0,2.9403079999999999,0.52397199999999999
4,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00226_MUTNAQ"",""mofsimplify_solvent_test_00394_XADDUD"",""mofsimplify_solvent_test_00356_ULASAD"",""mofsimplify_solvent_test_00052_COTVIS""]",False,stopped_before_requested_batch,4,1,4,3,0.75,6.7431539999999996,0.44489600000000001,3.0166789999999999,0.458679
5,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00188_KOMGUP"",""mofsimplify_solvent_test_00283_QAKFIU"",""mofsimplify_solvent_val_00038_DAMYOI"",""mofsimplify_solvent_test_00288_QERWAL""]",False,stopped_before_requested_batch,4,1,4,1,0.25,6.0310519999999999,0.16580900000000001,3.0044,0.49625799999999998
6,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00016_AVIPOL"",""mofsimplify_solvent_test_00075_EBIJAC"",""mofsimplify_solvent_test_00054_COTVUE"",""mofsimplify_solvent_val_00319_XADDOX""]",False,stopped_before_requested_batch,4,1,4,2,0.5,5.7831109999999999,0.345835,2.9545880000000002,0.51700999999999997
7,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00394_XADDUD"",""mofsimplify_solvent_test_00142_HUWLUI"",""mofsimplify_solvent_test_00197_LEDWUN"",""mofsimplify_solvent_test_00361_UQOWUU""]",False,stopped_before_requested_batch,4,1,4,2,0.5,8.1331620000000004,0.24590699999999999,2.9931220000000001,0.48708800000000002
8,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00221_MOYYIJ"",""mofsimplify_solvent_val_00315_WURNOO"",""mofsimplify_solvent_val_00239_QOXFIU"",""mofsimplify_solvent_test_00431_ZASJAG""]",False,stopped_before_requested_batch,4,1,4,2,0.5,6.6908320000000003,0.29891600000000002,2.9491360000000002,0.5202
9,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00008_AMOYOR"",""mofsimplify_solvent_test_00352_UBOGAV"",""mofsimplify_solvent_test_00411_XUVQOW"",""mofsimplify_solvent_val_00281_UJEFOE01""]",False,stopped_before_requested_batch,4,1,4,4,1,6.0115790000000002,0.66538299999999995,3.012788,0.49131599999999997
10,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00257_OKUSUK"",""mofsimplify_solvent_test_00407_XOGXAU"",""mofsimplify_solvent_val_00269_TEYLIU"",""mofsimplify_solvent_val_00210_OVIWIA"",""mofsimplify_solvent_test_00036_BUPVEP""]",False,stopped_before_requested_batch,5,1,5,3,0.59999999999999998,9.1424830000000004,0.32813799999999999,3.491851,0.55967100000000003
11,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00150_KOMHAW"",""mofsimplify_solvent_val_00149_KIYJAF"",""mofsimplify_solvent_test_00280_POMMAH"",""mofsimplify_solvent_test_00045_CEFLEF""]",False,stopped_before_requested_batch,4,1,4,4,1,6.1884540000000001,0.64636499999999997,2.9759190000000002,0.50925900000000002
12,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00138_HOVGIK"",""mofsimplify_solvent_val_00261_SIYXIH10"",""mofsimplify_solvent_test_00413_XUYXAR"",""mofsimplify_solvent_test_00390_WORREC""]",False,stopped_before_requested_batch,4,1,4,3,0.75,5.7873299999999999,0.518374,2.9629810000000001,0.51337299999999997
13,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00361_UQOWUU"",""mofsimplify_solvent_test_00335_TACJIS"",""mofsimplify_solvent_test_00288_QERWAL"",""mofsimplify_solvent_test_00326_SEGBIR""]",False,stopped_before_requested_batch,4,1,4,3,0.75,6.7559610000000001,0.444052,2.9438339999999998,0.52586299999999997
14,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00171_MAPHAP"",""mofsimplify_solvent_test_00306_RAHMAP"",""mofsimplify_solvent_test_00161_JEJWOL"",""mofsimplify_solvent_val_00334_YEKXOD"",""mofsimplify_solvent_val_00290_VACLIX""]",False,stopped_before_requested_batch,5,1,5,4,0.80000000000000004,8.6257420000000007,0.46372799999999997,3.481484,0.56940500000000005
15,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00387_WOHZAU"",""mofsimplify_solvent_test_00201_LIFSEA"",""mofsimplify_solvent_test_00214_MAYJOM"",""mofsimplify_solvent_test_00289_QEYWUN"",""mofsimplify_solvent_val_00290_VACLIX""]",False,stopped_before_requested_batch,5,1,5,3,0.59999999999999998,8.6639199999999992,0.34626400000000002,3.4707970000000001,0.579708
16,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00073_DUPVER"",""mofsimplify_solvent_test_00094_EXEWIO"",""mofsimplify_solvent_test_00298_QUBWIU"",""mofsimplify_solvent_test_00008_AMOYOR""]",False,stopped_before_requested_batch,4,1,4,3,0.75,6.3886050000000001,0.469586,3.0087419999999998,0.49132199999999998
17,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00238_NEGZUW"",""mofsimplify_solvent_test_00326_SEGBIR"",""mofsimplify_solvent_val_00118_IPIHIA"",""mofsimplify_solvent_val_00175_MONWET""]",False,stopped_before_requested_batch,4,1,4,2,0.5,6.1620030000000003,0.32457000000000003,3.0449269999999999,0.47144900000000001
18,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00361_UQOWUU"",""mofsimplify_solvent_val_00348_ZUQMAB"",""mofsimplify_solvent_val_00219_PAMHIW"",""mofsimplify_solvent_test_00221_MOYYIJ"",""mofsimplify_solvent_test_00021_BADYAJ""]",False,stopped_before_requested_batch,5,1,5,3,0.59999999999999998,8.2643900000000006,0.36300300000000002,3.4941049999999998,0.57386800000000004
19,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00105_FUYCIN"",""mofsimplify_solvent_test_00006_AGUWUV"",""mofsimplify_solvent_val_00333_YEGKOM"",""mofsimplify_solvent_test_00386_WODVOB""]",False,stopped_before_requested_batch,4,1,4,2,0.5,6.1461740000000002,0.32540599999999997,3.0068990000000002,0.49340099999999998
20,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00361_UQOWUU"",""mofsimplify_solvent_val_00278_UDEPIE"",""mofsimplify_solvent_val_00262_SOCNAB"",""mofsimplify_solvent_test_00034_BOWNUY""]",False,stopped_before_requested_batch,4,1,4,3,0.75,7.0064859999999998,0.42817499999999997,2.9782090000000001,0.50493699999999997
21,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00294_VAYWEZ"",""mofsimplify_solvent_test_00258_OKUTAR"",""mofsimplify_solvent_val_00344_ZALMIL"",""mofsimplify_solvent_test_00137_HOMRIL""]",False,stopped_before_requested_batch,4,1,4,2,0.5,6.8618769999999998,0.29146499999999997,2.9743560000000002,0.50472499999999998
22,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00253_OGECOU"",""mofsimplify_solvent_val_00335_YEKXUJ"",""mofsimplify_solvent_test_00178_KIDXUR"",""mofsimplify_solvent_val_00202_OMOVET""]",False,stopped_before_requested_batch,4,1,4,2,0.5,6.1924359999999998,0.32297500000000001,2.979498,0.508602
23,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00048_DUDZOT"",""mofsimplify_solvent_test_00206_LUYSEF"",""mofsimplify_solvent_test_00008_AMOYOR"",""mofsimplify_solvent_test_00153_INIXOT""]",False,stopped_before_requested_batch,4,1,4,4,1,6.7591929999999998,0.59178699999999995,2.941875,0.51879699999999995
24,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00343_ZAHLEC"",""mofsimplify_solvent_val_00316_WUSLED"",""mofsimplify_solvent_test_00246_OCAWAT"",""mofsimplify_solvent_test_00003_ACOLIP""]",False,stopped_before_requested_batch,4,1,4,3,0.75,7.7446330000000003,0.38736500000000001,3.022837,0.487203
25,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00052_COTVIS"",""mofsimplify_solvent_val_00174_MONQIR"",""mofsimplify_solvent_test_00331_XIMPOA01"",""mofsimplify_solvent_val_00013_AVIPAX""]",False,stopped_before_requested_batch,4,1,4,2,0.5,6.1827079999999999,0.32348300000000002,2.995743,0.50015699999999996
26,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00335_TACJIS"",""mofsimplify_solvent_test_00041_CANYIB"",""mofsimplify_solvent_test_00083_ENOSAD"",""mofsimplify_solvent_val_00239_QOXFIU""]",False,stopped_before_requested_batch,4,1,4,2,0.5,7.722645,0.25897900000000001,2.9881160000000002,0.50049200000000005
27,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00013_AVIPAX"",""mofsimplify_solvent_test_00206_LUYSEF"",""mofsimplify_solvent_val_00225_POZHUI"",""mofsimplify_solvent_val_00313_WOZGUP""]",False,stopped_before_requested_batch,4,1,4,2,0.5,6.4046399999999997,0.312274,2.9597060000000002,0.51615999999999995
28,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00186_KIYMIP"",""mofsimplify_solvent_test_00327_SERWAP"",""mofsimplify_solvent_val_00231_QITZIE"",""mofsimplify_solvent_test_00359_UMEKII"",""mofsimplify_solvent_test_00021_BADYAJ""]",False,stopped_before_requested_batch,5,1,5,3,0.59999999999999998,7.9255230000000001,0.37852400000000003,3.494005,0.56662100000000004
29,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00388_WOJJOV"",""mofsimplify_solvent_val_00059_EDIKIL"",""mofsimplify_solvent_test_00125_GUVCOP"",""mofsimplify_solvent_test_00052_COTVIS""]",False,stopped_before_requested_batch,4,1,4,3,0.75,6.3308749999999998,0.47386800000000001,3.0395210000000001,0.47144599999999998
30,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00118_IPIHIA"",""mofsimplify_solvent_val_00258_SENVIR"",""mofsimplify_solvent_test_00247_OCOKUP"",""mofsimplify_solvent_test_00013_ASUBIB""]",False,stopped_before_requested_batch,4,1,4,1,0.25,6.1116060000000001,0.16362299999999999,2.9925799999999998,0.48383199999999998
31,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00077_EJAXIW"",""mofsimplify_solvent_test_00371_VEHPUU"",""mofsimplify_solvent_test_00041_CANYIB"",""mofsimplify_solvent_val_00081_FIFNUE""]",False,stopped_before_requested_batch,4,1,4,2,0.5,6.4525170000000003,0.30995699999999998,3.031072,0.47275899999999998
32,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00356_ULASAD"",""mofsimplify_solvent_val_00174_MONQIR"",""mofsimplify_solvent_test_00331_XIMPOA01"",""mofsimplify_solvent_test_00094_EXEWIO""]",False,stopped_before_requested_batch,4,1,4,3,0.75,6.472029,0.46353299999999997,3.0703130000000001,0.43224899999999999
33,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00356_ULASAD"",""mofsimplify_solvent_test_00016_AVIPOL"",""mofsimplify_solvent_val_00342_ZAGHAT"",""mofsimplify_solvent_test_00095_EYULOA""]",False,stopped_before_requested_batch,4,1,4,3,0.75,6.5184709999999999,0.460231,3.0364100000000001,0.44712099999999999
34,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00081_FIFNUE"",""mofsimplify_solvent_val_00013_AVIPAX"",""mofsimplify_solvent_val_00149_KIYJAF"",""mofsimplify_solvent_test_00352_UBOGAV""]",False,stopped_before_requested_batch,4,1,4,3,0.75,5.9178459999999999,0.50694099999999997,3.029093,0.47671000000000002
35,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00107_HIMSAY"",""mofsimplify_solvent_val_00319_XADDOX"",""mofsimplify_solvent_test_00298_QUBWIU"",""mofsimplify_solvent_test_00034_BOWNUY""]",False,stopped_before_requested_batch,4,1,4,1,0.25,6.5909219999999999,0.151724,2.932436,0.52756400000000003
36,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00343_ZAHLEC"",""mofsimplify_solvent_val_00184_NEXVET"",""mofsimplify_solvent_test_00013_ASUBIB"",""mofsimplify_solvent_test_00002_ACOLEL""]",False,stopped_before_requested_batch,4,1,4,1,0.25,6.0751689999999998,0.164604,2.961074,0.516509
37,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00174_MONQIR"",""mofsimplify_solvent_test_00217_MIBMER"",""mofsimplify_solvent_test_00146_ICITEU"",""mofsimplify_solvent_test_00178_KIDXUR"",""mofsimplify_solvent_test_00015_AVILEY""]",False,stopped_before_requested_batch,5,1,5,3,0.59999999999999998,8.1770110000000003,0.36688199999999999,3.4806879999999998,0.57762500000000006
38,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00261_SIYXIH10"",""mofsimplify_solvent_test_00041_CANYIB"",""mofsimplify_solvent_val_00315_WURNOO"",""mofsimplify_solvent_val_00260_SEVLEM"",""mofsimplify_solvent_test_00036_BUPVEP""]",False,stopped_before_requested_batch,5,1,5,4,0.80000000000000004,10.259485,0.38988299999999998,3.4533649999999998,0.58803099999999997
39,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00414_YARBAW"",""mofsimplify_solvent_test_00045_CEFLEF"",""mofsimplify_solvent_val_00239_QOXFIU"",""mofsimplify_solvent_test_00075_EBIJAC""]",False,stopped_before_requested_batch,4,1,4,2,0.5,6.8694240000000004,0.29114499999999999,2.975171,0.50845399999999996
40,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00093_EWESAC"",""mofsimplify_solvent_test_00232_NALYEG"",""mofsimplify_solvent_val_00038_DAMYOI"",""mofsimplify_solvent_test_00201_LIFSEA""]",False,stopped_before_requested_batch,4,1,4,2,0.5,6.9418189999999997,0.288109,2.956267,0.51037900000000003
41,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00186_KIYMIP"",""mofsimplify_solvent_test_00407_XOGXAU"",""mofsimplify_solvent_test_00298_QUBWIU"",""mofsimplify_solvent_test_00247_OCOKUP""]",False,stopped_before_requested_batch,4,1,4,1,0.25,6.6465079999999999,0.15045500000000001,2.9771529999999999,0.49126599999999998
42,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00100_GUPBEZ02"",""mofsimplify_solvent_test_00257_OKUSUK"",""mofsimplify_solvent_test_00176_KEWBUL"",""mofsimplify_solvent_test_00015_AVILEY"",""mofsimplify_solvent_test_00044_CAYKEU""]",False,stopped_before_requested_batch,5,1,5,4,0.80000000000000004,12.688105999999999,0.31525599999999998,3.4863249999999999,0.56123100000000004
43,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00052_COTVIS"",""mofsimplify_solvent_test_00176_KEWBUL"",""mofsimplify_solvent_val_00348_ZUQMAB"",""mofsimplify_solvent_val_00058_ECEZAO01""]",False,stopped_before_requested_batch,4,1,4,4,1,6.0265690000000003,0.66372799999999998,2.9832709999999998,0.507193
44,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00186_KIYMIP"",""mofsimplify_solvent_val_00145_KILJEV"",""mofsimplify_solvent_test_00297_QOKCID"",""mofsimplify_solvent_val_00269_TEYLIU""]",False,stopped_before_requested_batch,4,1,4,3,0.75,6.3872289999999996,0.46968700000000002,3.0068839999999999,0.49131200000000003
45,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00386_WODVOB"",""mofsimplify_solvent_test_00095_EYULOA"",""mofsimplify_solvent_test_00226_MUTNAQ"",""mofsimplify_solvent_test_00058_CUYHIO""]",False,stopped_before_requested_batch,4,1,4,4,1,5.8541850000000002,0.68327199999999999,2.9926889999999999,0.50042299999999995
46,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00052_COTVIS"",""mofsimplify_solvent_test_00371_VEHPUU"",""mofsimplify_solvent_val_00225_POZHUI"",""mofsimplify_solvent_val_00090_GARQAU""]",False,stopped_before_requested_batch,4,1,4,1,0.25,6.1007020000000001,0.16391600000000001,3.0313059999999998,0.48230600000000001
47,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00102_HADQUA"",""mofsimplify_solvent_test_00238_NEGZUW"",""mofsimplify_solvent_test_00075_EBIJAC"",""mofsimplify_solvent_test_00247_OCOKUP""]",False,stopped_before_requested_batch,4,1,4,1,0.25,6.4748890000000001,0.154443,2.96821,0.490452
48,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00150_KOMHAW"",""mofsimplify_solvent_val_00347_ZUKNAW"",""mofsimplify_solvent_test_00052_COTVIS"",""mofsimplify_solvent_test_00136_HELDOT""]",False,stopped_before_requested_batch,4,1,4,2,0.5,6.4121540000000001,0.31190800000000002,3.0091030000000001,0.49349799999999999
49,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00058_ECEZAO01"",""mofsimplify_solvent_val_00335_YEKXUJ"",""mofsimplify_solvent_test_00327_SERWAP"",""mofsimplify_solvent_test_00123_GUKYUI"",""mofsimplify_solvent_val_00290_VACLIX""]",False,stopped_before_requested_batch,5,1,5,4,0.80000000000000004,9.104635,0.43933699999999998,3.4218519999999999,0.59029200000000004
50,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00258_OKUTAR"",""mofsimplify_solvent_test_00264_OQETEK"",""mofsimplify_solvent_test_00217_MIBMER"",""mofsimplify_solvent_test_00316_RIWMUH"",""mofsimplify_solvent_test_00036_BUPVEP""]",False,stopped_before_requested_batch,5,1,5,4,0.80000000000000004,8.6447839999999996,0.46270699999999998,3.4800270000000002,0.57877000000000001
51,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00344_ZALMIL"",""mofsimplify_solvent_test_00390_WORREC"",""mofsimplify_solvent_test_00387_WOHZAU"",""mofsimplify_solvent_val_00294_VAYWEZ""]",False,stopped_before_requested_batch,4,1,4,3,0.75,6.332382,0.47375499999999998,3.029763,0.48216300000000001
52,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00412_XUWKEH"",""mofsimplify_solvent_test_00138_HOVGIK"",""mofsimplify_solvent_val_00262_SOCNAB"",""mofsimplify_solvent_test_00095_EYULOA""]",False,stopped_before_requested_batch,4,1,4,3,0.75,6.3244579999999999,0.47434900000000002,3.0300340000000001,0.448909
53,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00246_OCAWAT"",""mofsimplify_solvent_val_00033_COJHIT"",""mofsimplify_solvent_test_00196_LEDPIU"",""mofsimplify_solvent_test_00221_MOYYIJ""]",False,stopped_before_requested_batch,4,1,4,2,0.5,7.2391709999999998,0.27627499999999999,2.999482,0.499724
54,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00295_VAYWID"",""mofsimplify_solvent_val_00231_QITZIE"",""mofsimplify_solvent_val_00294_VAYWEZ"",""mofsimplify_solvent_test_00061_DAMYUO""]",False,stopped_before_requested_batch,4,1,4,0,0,6.3815710000000001,0,3.0228130000000002,0.48517900000000003
55,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00411_XUVQOW"",""mofsimplify_solvent_test_00298_QUBWIU"",""mofsimplify_solvent_test_00221_MOYYIJ"",""mofsimplify_solvent_test_00338_TEBSAW""]",False,stopped_before_requested_batch,4,1,4,1,0.25,6.797504,0.14711299999999999,2.9761799999999998,0.506687
56,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00335_YEKXUJ"",""mofsimplify_solvent_test_00226_MUTNAQ"",""mofsimplify_solvent_val_00348_ZUQMAB"",""mofsimplify_solvent_val_00034_COPXOV""]",False,stopped_before_requested_batch,4,1,4,4,1,5.9399189999999997,0.67340999999999995,2.9651420000000002,0.51576299999999997
57,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00081_FIFNUE"",""mofsimplify_solvent_test_00200_LIFSAW"",""mofsimplify_solvent_test_00297_QOKCID"",""mofsimplify_solvent_test_00034_BOWNUY""]",False,stopped_before_requested_batch,4,1,4,3,0.75,6.6103889999999996,0.45383099999999998,2.9189690000000001,0.52353799999999995
58,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00053_COTVOY"",""mofsimplify_solvent_val_00295_VAYWID"",""mofsimplify_solvent_test_00095_EYULOA"",""mofsimplify_solvent_test_00358_UMEKEE""]",False,stopped_before_requested_batch,4,1,4,3,0.75,6.3061170000000004,0.47572900000000001,3.0393620000000001,0.47482200000000002
59,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00264_OQETEK"",""mofsimplify_solvent_test_00104_FUYCEJ"",""mofsimplify_solvent_test_00238_NEGZUW"",""mofsimplify_solvent_test_00298_QUBWIU""]",False,stopped_before_requested_batch,4,1,4,2,0.5,6.98414,0.28636299999999998,3.0002819999999999,0.49654199999999998
60,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00180_NATHUO"",""mofsimplify_solvent_val_00316_WUSLED"",""mofsimplify_solvent_test_00002_ACOLEL"",""mofsimplify_solvent_val_00046_DUBBEI""]",False,stopped_before_requested_batch,4,1,4,4,1,6.7339849999999997,0.59400200000000003,3.010891,0.49234600000000001
61,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00008_AMOYOR"",""mofsimplify_solvent_val_00341_YUBFOR"",""mofsimplify_solvent_test_00246_OCAWAT"",""mofsimplify_solvent_test_00257_OKUSUK""]",False,stopped_before_requested_batch,4,1,4,3,0.75,8.002338,0.37489,2.9282020000000002,0.514432
62,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00017_AVUJIL"",""mofsimplify_solvent_test_00137_HOMRIL"",""mofsimplify_solvent_test_00094_EXEWIO"",""mofsimplify_solvent_test_00246_OCAWAT""]",False,stopped_before_requested_batch,4,1,4,3,0.75,7.4803050000000004,0.40105299999999999,3.04643,0.47456599999999999
63,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00021_BADYAJ"",""mofsimplify_solvent_test_00093_EWESAC"",""mofsimplify_solvent_test_00384_WILHIK"",""mofsimplify_solvent_test_00433_ZIJVAR"",""mofsimplify_solvent_test_00259_OKUTEV""]",False,stopped_before_requested_batch,5,1,5,4,0.80000000000000004,8.3757649999999995,0.47756799999999999,3.4414630000000002,0.584287
64,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00053_COTVOY"",""mofsimplify_solvent_test_00394_XADDUD"",""mofsimplify_solvent_test_00331_XIMPOA01"",""mofsimplify_solvent_test_00058_CUYHIO""]",False,stopped_before_requested_batch,4,1,4,2,0.5,6.0324879999999999,0.331538,3.0216539999999998,0.48270000000000002
65,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00180_NATHUO"",""mofsimplify_solvent_val_00059_EDIKIL"",""mofsimplify_solvent_test_00125_GUVCOP"",""mofsimplify_solvent_test_00058_CUYHIO""]",False,stopped_before_requested_batch,4,1,4,3,0.75,6.1623849999999996,0.48682500000000001,3.0541160000000001,0.46240100000000001
66,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00390_WORREC"",""mofsimplify_solvent_test_00384_WILHIK"",""mofsimplify_solvent_val_00261_SIYXIH10"",""mofsimplify_solvent_test_00200_LIFSAW"",""mofsimplify_solvent_test_00021_BADYAJ""]",False,stopped_before_requested_batch,5,1,5,3,0.59999999999999998,8.2864240000000002,0.36203800000000003,3.4718909999999998,0.57697900000000002
67,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00259_OKUTEV"",""mofsimplify_solvent_test_00004_ACOLOV"",""mofsimplify_solvent_test_00085_EPISOM"",""mofsimplify_solvent_val_00149_KIYJAF"",""mofsimplify_solvent_test_00146_ICITEU""]",False,stopped_before_requested_batch,5,1,5,3,0.59999999999999998,9.1920660000000005,0.32636799999999999,3.4522979999999999,0.58741399999999999
68,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00040_CAHQOS"",""mofsimplify_solvent_test_00038_BUSQIQ"",""mofsimplify_solvent_test_00077_EJAXIW"",""mofsimplify_solvent_test_00327_SERWAP"",""mofsimplify_solvent_val_00290_VACLIX""]",False,stopped_before_requested_batch,5,1,5,3,0.59999999999999998,8.8496980000000001,0.33899499999999999,3.4962979999999999,0.55981499999999995
69,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00072_EXAXAE"",""mofsimplify_solvent_test_00104_FUYCEJ"",""mofsimplify_solvent_test_00197_LEDWUN"",""mofsimplify_solvent_test_00061_DAMYUO""]",False,stopped_before_requested_batch,4,1,4,3,0.75,6.3583930000000004,0.47181699999999999,3.0401660000000001,0.46694000000000002
70,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00155_IYUROK"",""mofsimplify_solvent_val_00343_ZAHLEC"",""mofsimplify_solvent_val_00313_WOZGUP"",""mofsimplify_solvent_test_00226_MUTNAQ""]",False,stopped_before_requested_batch,4,1,4,3,0.75,6.4749499999999998,0.46332400000000001,2.9831910000000001,0.50561400000000001
71,random_baseline,10,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00405_XICYAL"",""mofsimplify_solvent_val_00261_SIYXIH10"",""mofsimplify_solvent_test_00037_BUSQEM"",""mofsimplify_solvent_test_00065_DIKJUD""]",False,stopped_before_requested_batch,4,1,4,0,0,5.9834889999999996,0,2.9842620000000002,0.50343700000000002
